2021-12-08 20:46:33,145+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_ndl14.map...
2021-12-08 20:46:33,156+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map
2021-12-08 20:46:33,156+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts.map...
2021-12-08 20:46:33,160+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map
2021-12-08 20:46:33,160+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex.map...
2021-12-08 20:46:33,176+0100 INFO  mkfntmap - running: miktex-fc-cache --verbose --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:46:33,177+0100 INFO  mkfntmap.core - start process: miktex-fc-cache --verbose --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:46:33,764+0100 INFO  mkfntmap - C:/Users/d-kel/AppData/Local/Microsoft/Windows/Fonts: skipping, existing cache is valid: 3 fonts, 0 dirs
2021-12-08 20:46:33,764+0100 INFO  mkfntmap - C:/WINDOWS/Fonts: skipping, existing cache is valid: 1008 fonts, 0 dirs
2021-12-08 20:46:33,766+0100 INFO  mkfntmap - C:/Program Files (x86)/Adobe/Acrobat Reader DC/Resource/Font: skipping, existing cache is valid: 18 fonts, 1 dirs
2021-12-08 20:46:33,767+0100 INFO  mkfntmap - C:/Program Files (x86)/Adobe/Acrobat Reader DC/Resource/Font/PFM: skipping, existing cache is valid: 0 fonts, 0 dirs
2021-12-08 20:46:33,771+0100 INFO  mkfntmap - C:/_Vim/.vim/MiKTeX/texmfs/install/fonts/opentype: skipping, existing cache is valid: 0 fonts, 1 dirs
2021-12-08 20:46:33,771+0100 INFO  mkfntmap - C:/_Vim/.vim/MiKTeX/texmfs/install/fonts/opentype/public: skipping, existing cache is valid: 0 fonts, 1 dirs
2021-12-08 20:46:33,772+0100 INFO  mkfntmap - C:/_Vim/.vim/MiKTeX/texmfs/install/fonts/opentype/public/lm: skipping, existing cache is valid: 72 fonts, 0 dirs
2021-12-08 20:46:33,772+0100 INFO  mkfntmap - C:/Users/d-kel/.local/share/fonts: skipping, no such directory
2021-12-08 20:46:33,772+0100 INFO  mkfntmap - C:/Users/d-kel/.fonts: skipping, no such directory
2021-12-08 20:46:33,772+0100 INFO  mkfntmap - C:/Program Files (x86)/Adobe/Acrobat Reader DC/Resource/Font/PFM: skipping, looped directory detected
2021-12-08 20:46:33,772+0100 INFO  mkfntmap - C:/_Vim/.vim/MiKTeX/texmfs/install/fonts/opentype/public: skipping, looped directory detected
2021-12-08 20:46:33,902+0100 INFO  mkfntmap - C:/_Vim/.vim/MiKTeX/texmfs/install/fonts/opentype/public/lm: skipping, looped directory detected
2021-12-08 20:46:33,902+0100 INFO  mkfntmap - C:/_Vim/.vim/MiKTeX/texmfs/data/fontconfig/cache: cleaning cache directory
2021-12-08 20:46:33,902+0100 INFO  mkfntmap - C:/Users/d-kel/.cache/fontconfig: not cleaning non-existent cache directory
2021-12-08 20:46:33,906+0100 INFO  mkfntmap - C:/Users/d-kel/.fontconfig: not cleaning non-existent cache directory
2021-12-08 20:46:33,907+0100 INFO  mkfntmap - miktex-fc-cache: succeeded
2021-12-08 20:46:33,919+0100 INFO  mkfntmap - this process (9012) finishes with exit code 0
2021-12-08 20:46:33,920+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs/config\fontconfig\config\fonts.conf
2021-12-08 20:46:33,920+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs\install\fontconfig/config\fonts.conf.in
2021-12-08 20:47:43,581+0100 INFO  mkfntmap - this process (9808) started by 'initexmf' with command line: mkfntmap --miktex-disable-maintenance --miktex-disable-diagnose
